task,baseline,eval_strength,seed,final_fidelity,final_infidelity,pulse_energy,basis_count,segments,refreshes,frequency_seed_path,training_objective,optimizer_success_all,optimization_seconds
H,dcrab_large,0.08,33,0.999725284798548,0.00027471520145194717,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,34,0.9993430143326267,0.0006569856673732666,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,35,0.991288536347437,0.008711463652563034,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,36,0.9731386834406845,0.02686131655931545,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,37,0.9999458064120141,5.419358798586238e-05,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,38,0.9971061306237424,0.002893869376257574,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,39,0.9988881466498932,0.0011118533501067729,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,40,0.9797612411091549,0.020238758890845143,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,41,0.9766632117544062,0.02333678824559382,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,42,0.9999364919146738,6.350808532618046e-05,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,43,0.9989907804904596,0.00100921950954036,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,44,0.9970791752419438,0.0029208247580562174,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,45,0.9865775372069228,0.013422462793077239,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,46,0.9915458544992708,0.008454145500729204,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,47,0.9889896663910422,0.011010333608957756,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,48,0.9951709328634673,0.00482906713653275,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,49,0.999762087942773,0.0002379120572270077,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,50,0.9994143791686632,0.0005856208313368416,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,51,0.9834147766713626,0.016585223328637433,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,52,0.9768248775966175,0.023175122403382487,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,53,0.9996159487906214,0.0003840512093785664,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,54,0.99201428428546,0.007985715714539987,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,55,0.9996480014942986,0.0003519985057014452,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,56,0.9956935353762734,0.004306464623726636,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,57,0.9999477018445797,5.2298155420293924e-05,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,58,0.9906597146710094,0.00934028532899056,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
H,dcrab_large,0.08,59,0.9955652751743305,0.004434724825669534,7.498429104623925,4,40,5,"31,43,59,71,83",0.002098830859638868,False,99.4336890981067
