task,pulse_type,training_strength,eval_strength,seed,final_fidelity,final_infidelity,pulse_energy,training_objective
Z,nominal_open_loop,0.0,0.02,48,0.9997021491644447,0.00029785083555533554,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,49,0.9995337545146121,0.0004662454853878728,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,50,0.993539888832333,0.006460111167666982,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,51,0.9996302327521316,0.0003697672478684133,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,52,0.9996752740122719,0.0003247259877281472,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,53,0.992866547796041,0.007133452203959001,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,54,0.9918142067253819,0.008185793274618103,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,55,0.9998820953780939,0.0001179046219060842,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,56,0.9895833898432134,0.010416610156786632,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,57,0.9885722004611253,0.011427799538874739,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,58,0.9873286846527015,0.012671315347298484,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,59,0.9932230189219325,0.006776981078067457,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.05,10,0.9780472448288503,0.021952755171149696,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.05,11,0.9633704298450343,0.03662957015496571,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.05,12,0.9717957977855392,0.02820420221446085,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.05,13,0.9934947373907239,0.006505262609276086,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.05,14,0.9472018152648605,0.05279818473513953,0.048490952320064486,4.912469388151551e-06
